#This file is auto-generated from the (amazing) LOV service
# if you don't want to load this use the available CLI / code options 
# To override some of it's entries use the schemaDecl.csv
loc,http://purl.org/ctic/infraestructuras/localizacion,http://purl.org/ctic/infraestructuras/localizacion#
locah,http://data.archiveshub.ac.uk/def/,http://data.archiveshub.ac.uk/def/
locn,http://www.w3.org/ns/locn,http://www.w3.org/ns/locn#
lode,http://linkedevents.org/ontology/,http://linkedevents.org/ontology/
log,http://www.w3.org/2000/10/swap/log,http://www.w3.org/2000/10/swap/log#
lom,http://data.opendiscoveryspace.eu/lom_ontology_ods.owl,http://data.opendiscoveryspace.eu/lom_ontology_ods.owl#
losp,http://sparql.sstu.ru:3030/speciality/,http://sparql.sstu.ru:3030/speciality/
loted,http://loted.eu/ontology,http://loted.eu/ontology#
lsc,http://linkedscience.org/lsc/ns#,http://linkedscience.org/lsc/ns#
lslife,http://ontology.cybershare.utep.edu/ELSEWeb/elseweb-lifemapper.owl,http://ontology.cybershare.utep.edu/ELSEWeb/elseweb-lifemapper.owl#
lsmap,http://ontology.cybershare.utep.edu/ELSEWeb/mappings/elseweb-mappings.owl,http://ontology.cybershare.utep.edu/ELSEWeb/elseweb-data.owl#
lsq,http://lsq.aksw.org/vocab,http://lsq.aksw.org/vocab#
lsweb,http://ontology.cybershare.utep.edu/ELSEWeb/elseweb-data.owl,http://ontology.cybershare.utep.edu/ELSEWeb/elseweb-data.owl#
lswmo,http://ontology.cybershare.utep.edu/ELSEWeb/elseweb-modelling.owl,http://ontology.cybershare.utep.edu/ELSEWeb/elseweb-modelling.owl#
